Entry	Gene names	Entry name
P41219	PRPH NEF4 PRPH1	PERI_HUMAN
Q15119	PDK2 PDHK2	PDK2_HUMAN
Q16654	PDK4 PDHK4	PDK4_HUMAN
Q53GG5	PDLIM3 ALP	PDLI3_HUMAN
Q9NR12	PDLIM7 ENIGMA	PDLI7_HUMAN
Q8WWR9	C8orf22	PDPFL_HUMAN
P52945	PDX1 IPF1 STF1	PDX1_HUMAN
Q13113	PDZK1IP1 MAP17	PDZ1I_HUMAN
Q9BY49	PECR SDR29C1 PRO1004	PECR_HUMAN
Q9UBV8	PEF1 ABP32 UNQ1845/PRO3573	PEF1_HUMAN
Q9HAT8	PELI2	PELI2_HUMAN
P0DJD9	PGA5	PEPA5_HUMAN
O60437	PPL KIAA0568	PEPL_HUMAN
Q92968	PEX13	PEX13_HUMAN
P43088	PTGFR	PF2R_HUMAN
P10720	PF4V1 CXCL4V1 SCYB4V1	PF4V_HUMAN
O15212	PFDN6 HKE2 PFD6	PFD6_HUMAN
P08237	PFKM PFKX	PFKAM_HUMAN
Q9BZM1	PLA2G12A PLA2G12 FKSG38 UNQ2519/PRO6012	PG12A_HUMAN
P18669	PGAM1 PGAMA CDABP0006	PGAM1_HUMAN
Q8TBF2	FAM213B C1orf93	PGFS_HUMAN
P36871	PGM1	PGM1_HUMAN
P53611	RABGGTB GGTB	PGTB2_HUMAN
Q9BYU1	PBX4	PBX4_HUMAN
A6NKN8	PCP4L1 IQM1	PC4L1_HUMAN
Q7L5N7	LPCAT2 AGPAT11 AYTL1	PCAT2_HUMAN
P57723	PCBP4	PCBP4_HUMAN
Q96QU1	PCDH15 USH1F	PCD15_HUMAN
Q9Y5I3	PCDHA1	PCDA1_HUMAN
Q9Y5H9	PCDHA2	PCDA2_HUMAN
Q9UN74	PCDHA4	PCDA4_HUMAN
Q9UN73	PCDHA6 CNRS2	PCDA6_HUMAN
Q9Y5H6	PCDHA8	PCDA8_HUMAN
Q9Y5I1	PCDHA11 CNRS7	PCDAB_HUMAN
Q9Y5F3	PCDHB1	PCDB1_HUMAN
Q9Y5E7	PCDHB2	PCDB2_HUMAN
Q9Y5E6	PCDHB3	PCDB3_HUMAN
Q9UN66	PCDHB8 PCDH3I	PCDB8_HUMAN
Q9Y5E1	PCDHB9 PCDH3H	PCDB9_HUMAN
Q9Y5F0	PCDHB13 UNQ332/PRO531	PCDBD_HUMAN
Q9Y5G5	PCDHGA8 KIAA0327	PCDG8_HUMAN
Q9Y5G3	PCDHGB1	PCDGD_HUMAN
Q9Y5G0	PCDHGB5	PCDGH_HUMAN
Q9Y5F7	PCDHGC4	PCDGL_HUMAN
O60245	PCDH7 BHPCDH	PCDH7_HUMAN
Q9HC56	PCDH9	PCDH9_HUMAN
Q4G0U5	CFAP221 PCDP1	PCDP1_HUMAN
O94913	PCF11 KIAA0824	PCF11_HUMAN
Q9Y6V0	PCLO ACZ KIAA0559	PCLO_HUMAN
P27815	PDE4A DPDE2	PDE4A_HUMAN
Q08493	PDE4C DPDE1	PDE4C_HUMAN
Q9NP56	PDE7B	PDE7B_HUMAN
O95263	PDE8B PIG22	PDE8B_HUMAN
P01127	PDGFB PDGF2 SIS	PDGFB_HUMAN
Q9GZP0	PDGFD IEGF SCDGFB MSTP036 UNQ1899/PRO4345	PDGFD_HUMAN
P30101	PDIA3 ERP57 ERP60 GRP58	PDIA3_HUMAN
Q15084	PDIA6 ERP5 P5 TXNDC7	PDIA6_HUMAN
O00151	PDLIM1 CLIM1 CLP36	PDLI1_HUMAN
Q9P2J9	PDP2 KIAA1348	PDP2_HUMAN
Q8NCN5	PDPR KIAA1990	PDPR_HUMAN
Q29RF7	PDS5A KIAA0648 PDS5 PIG54	PDS5A_HUMAN
Q9NTI5	PDS5B APRIN AS3 KIAA0979	PDS5B_HUMAN
Q6P996	PDXDC1 KIAA0251	PDXD1_HUMAN
Q5EBL8	PDZD11 AIPP1 PDZK11 PISP HSPC227 UNQ6486/PRO21335	PDZ11_HUMAN
Q9H5P4	PDZD7 PDZK7	PDZD7_HUMAN
Q5VY43	PEAR1 MEGF12	PEAR1_HUMAN
P20142	PGC	PEPC_HUMAN
O60683	PEX10 RNF69	PEX10_HUMAN
P15259	PGAM2 PGAMM	PGAM2_HUMAN
Q75T13	PGAP1 UNQ3024/PRO9822	PGAP1_HUMAN
Q96JS3	PGBD1 hucep-4	PGBD1_HUMAN
Q8N414	PGBD5	PGBD5_HUMAN
P98160	HSPG2	PGBM_HUMAN
Q9NVV4	MTPAP PAPD1	PAPD1_HUMAN
Q9H0J9	PARP12 ZC3HDC1	PAR12_HUMAN
Q460N5	PARP14 BAL2 KIAA1268	PAR14_HUMAN
P09874	PARP1 ADPRT PPOL	PARP1_HUMAN
Q2NL67	PARP6	PARP6_HUMAN
Q96RG2	PASK KIAA0135	PASK_HUMAN
Q8WXA2	PATE1 PATE	PATE1_HUMAN
Q15113	PCOLCE PCPE1	PCOC1_HUMAN
Q9Y365	STARD10 SDCCAG28 CGI-52	PCTL_HUMAN
P49585	PCYT1A CTPCT PCYT1	PCY1A_HUMAN
O14737	PDCD5 TFAR19	PDCD5_HUMAN
Q9BRP1	PDCD2L	PDD2L_HUMAN
Q14432	PDE3A	PDE3A_HUMAN
Q13087	PDIA2 PDIP	PDIA2_HUMAN
Q14554	PDIA5 PDIR	PDIA5_HUMAN
P50479	PDLIM4 RIL	PDLI4_HUMAN
O00764	PDXK C21orf124 C21orf97 PKH PNK PRED79	PDXK_HUMAN
Q9NZ53	PODXL2 UNQ1861/PRO3742	PDXL2_HUMAN
P01213	PDYN	PDYN_HUMAN
Q8IXQ8	PDZD9 C16orf65	PDZD9_HUMAN
P34995	PTGER1	PE2R1_HUMAN
Q9H1Q7	PCED1A C20orf81 FAM113A	PED1A_HUMAN
Q86TG7	PEG10 EDR KIAA1051 MAR2 MART2 MEF3L1 RGAG3	PEG10_HUMAN
Q9GZU2	PEG3 KIAA0287 ZSCAN24	PEG3_HUMAN
Q96FA3	PELI1 PRISM	PELI1_HUMAN
Q9UBM1	PEMT PEMPT PNMT	PEMT_HUMAN
O75420	GIGYF1 CDS2 PERQ1 PP3360	PERQ1_HUMAN
Q6Y7W6	GIGYF2 KIAA0642 PERQ2 TNRC15	PERQ2_HUMAN
O00541	PES1	PESC_HUMAN
Q7Z412	PEX26	PEX26_HUMAN
P28328	PEX2 PAF1 PMP3 PMP35 PXMP3 RNF72	PEX2_HUMAN
Q9BY11	PACSIN1 KIAA1379	PACN1_HUMAN
Q9UNF0	PACSIN2	PACN2_HUMAN
Q8N7B6	PACRGL C4orf28	PACRL_HUMAN
Q86VP3	PACS2 KIAA0602 PACS1L	PACS2_HUMAN
Q9ULW8	PADI3 PAD3 PDI3	PADI3_HUMAN
Q6TGC4	PADI6 PAD6	PADI6_HUMAN
Q96GU1	PAGE5 GAGEE1	PAGE5_HUMAN
P05120	SERPINB2 PAI2 PLANH2	PAI2_HUMAN
Q9H074	PAIP1	PAIP1_HUMAN
Q9NP74	PALMD C1orf11 PALML	PALMD_HUMAN
Q96RD6	PANX2	PANX2_HUMAN
Q6QHF9	PAOX PAO UNQ1923/PRO4398	PAOX_HUMAN
Q9NRJ5	PAPOLB PAPT	PAPOB_HUMAN
Q9BWT3	PAPOLG PAP2 PAPG	PAPOG_HUMAN
Q9BYG5	PARD6B PAR6B	PAR6B_HUMAN
Q9HBE1	PATZ1 PATZ RIAZ ZBTB19 ZNF278 ZSG	PATZ1_HUMAN
P23760	PAX3 HUP2	PAX3_HUMAN
P40424	PBX1 PRL	PBX1_HUMAN
P40425	PBX2 G17	PBX2_HUMAN
Q96RR1	PEO1 C10orf2	PEO1_HUMAN
Q8NDH3	NPEPL1 KIAA1974	PEPL1_HUMAN
P56645	PER3 GIG13	PER3_HUMAN
P14222	PRF1 PFP	PERF_HUMAN
P07202	TPO	PERT_HUMAN
Q00169	PITPNA PITPN	PIPNA_HUMAN
P12273	PIP GCDFP15 GPIP4	PIP_HUMAN
Q9UKF7	PITPNC1	PITC1_HUMAN
Q96PX9	PLEKHG4B KIAA1909	PKH4B_HUMAN
Q9HB21	PLEKHA1 TAPP1	PKHA1_HUMAN
Q6IQ23	PLEKHA7	PKHA7_HUMAN
Q9NQ66	PLCB1 KIAA0581	PLCB1_HUMAN
Q9BRC7	PLCD4	PLCD4_HUMAN
Q4KWH8	PLCH1 KIAA1069 PLCL3	PLCH1_HUMAN
Q96N28	PRELID3A C18orf43 SLMO1	PLD3A_HUMAN
Q8N2A8	PLD6	PLD6_HUMAN
P02776	PF4 CXCL4 SCYB4	PLF4_HUMAN
P53350	PLK1 PLK	PLK1_HUMAN
Q8IY17	PNPLA6 NTE	PLPL6_HUMAN
O60733	PLA2G6 PLPLA9	PLPL9_HUMAN
O14494	PLPP1 LPP1 PPAP2A	PLPP1_HUMAN
Q8NEB5	PLPP5 DPPL1 HTPAP PPAPDC1B	PLPP5_HUMAN
Q96GD0	PDXP CIN PLP PLPP	PLPP_HUMAN
Q32ZL2	PLPPR5 LPPR5 PAP2D PRG5	PLPR5_HUMAN
O75051	PLXNA2 KIAA0463 OCT PLXN2 UNQ209/PRO235	PLXA2_HUMAN
O43157	PLXNB1 KIAA0407 PLXN5 SEP	PLXB1_HUMAN
Q9ULL4	PLXNB3 KIAA1206 PLXN6	PLXB3_HUMAN
Q8TBY8	PMFBP1	PMFBP_HUMAN
P54277	PMS1 PMSL1	PMS1_HUMAN
Q8ND90	PNMA1 MA1	PNMA1_HUMAN
Q9ULN7	PNMAL2 KIAA1183	PNML2_HUMAN
P11086	PNMT PENT	PNMT_HUMAN
Q13519	PNOC OFQ	PNOC_HUMAN
Q9QC07	ERVK-18	POK18_HUMAN
Q9BXR3	ERVK-6 ERVK6	POK6_HUMAN
Q9NUX5	POT1	POTE1_HUMAN
P0CG39	POTEJ	POTEJ_HUMAN
Q9BZL4	PPP1R12C LENG3 MBS85	PP12C_HUMAN
B7ZBB8	PPP1R3G	PP13G_HUMAN
Q9UHV8	LGALS13 PLAC8	PP13_HUMAN
Q96C90	PPP1R14B PLCB3N PNG	PP14B_HUMAN
Q96T49	PPP1R16B ANKRD4 KIAA0823	PP16B_HUMAN
P36873	PPP1CC	PP1G_HUMAN
P62714	PPP2CB	PP2AB_HUMAN
P56589	PEX3	PEX3_HUMAN
Q8IYB4	PEX5L PEX5R PXR2	PEX5R_HUMAN
Q13608	PEX6 PXAAA1	PEX6_HUMAN
P00558	PGK1 PGKA MIG10 OK/SW-cl.110	PGK1_HUMAN
Q96KR7	PHACTR3 C20orf101 SCAPIN1	PHAR3_HUMAN
Q8IZ21	PHACTR4 PRO2963	PHAR4_HUMAN
Q8NDX5	PHC3 EDR3 PH3	PHC3_HUMAN
P78562	PHEX PEX	PHEX_HUMAN
Q8WUB8	PHF10 BAF45A	PHF10_HUMAN
O60346	PHLPP1 KIAA0606 PHLPP PLEKHE1 SCOP	PHLP1_HUMAN
Q13371	PDCL PHLOP1 PhLP1	PHLP_HUMAN
Q9NRX4	PHPT1 PHP14 CGI-202 HSPC141	PHP14_HUMAN
P61457	PCBD1 DCOH PCBD	PHS_HUMAN
Q92561	PHYHIP DYRK1AP3 KIAA0273	PHYIP_HUMAN
Q9Y6X2	PIAS3	PIAS3_HUMAN
P78337	PITX1 BFT PTX1	PITX1_HUMAN
O75364	PITX3 PTX3	PITX3_HUMAN
P08F94	PKHD1 FCYT TIGM1	PKHD1_HUMAN
Q58EX7	PLEKHG4 PRTPHN1	PKHG4_HUMAN
Q494U1	PLEKHN1	PKHN1_HUMAN
Q53GL0	PLEKHO1 CKIP1 OC120 HQ0024c	PKHO1_HUMAN
Q5SXH7	PLEKHS1 C10orf81	PKHS1_HUMAN
A1L4L8	PLAC8L1	PL8L1_HUMAN
Q9UM63	PLAGL1 LOT1 ZAC	PLAL1_HUMAN
Q9Y263	PLAA PLAP	PLAP_HUMAN
Q8NHP8	PLBD2	PLBL2_HUMAN
Q9NUQ2	AGPAT5	PLCE_HUMAN
O75038	PLCH2 KIAA0450 PLCL4	PLCH2_HUMAN
Q15111	PLCL1	PLCL1_HUMAN
Q63HM9	PLCXD3	PLCX3_HUMAN
Q86YW0	PLCZ1	PLCZ1_HUMAN
Q8IV08	PLD3	PLD3_HUMAN
Q96BZ4	PLD4 C14orf175 UNQ2488/PRO5775	PLD4_HUMAN
Q02325	PLGLB1 PLGL PRGB; PLGLB2 PLGP1	PLGB_HUMAN
Q9NYY3	PLK2 SNK	PLK2_HUMAN
Q04941	PLP2 A4	PLP2_HUMAN
P41247	PNPLA4 DXS1283E GS2	PLPL4_HUMAN
Q6ZV29	PNPLA7 C9orf111	PLPL7_HUMAN
Q9NRY6	PLSCR3	PLS3_HUMAN
O60486	PLXNC1 VESPR	PLXC1_HUMAN
A4D2B8	PMS2P1 PMS2L1 PMS2L13 PMS2L6 PMS2L8 PMS3 PMS8 PMSR2	PM2P1_HUMAN
Q6P1K2	PMF1	PMF1_HUMAN
Q8WZA1	POMGNT1 MGAT1.2 UNQ746/PRO1475	PMGT1_HUMAN
Q8NAT1	POMGNT2 AGO61 C3orf39 EOGTL GTDC2	PMGT2_HUMAN
P29590	PML MYL PP8675 RNF71 TRIM19	PML_HUMAN
Q01453	PMP22 GAS3	PMP22_HUMAN
Q68D20	PMS2CL PMS2P13	PMS2L_HUMAN
P54278	PMS2 PMSL2	PMS2_HUMAN
P0CW24	PNMA6A PNMA6C	PNM6A_HUMAN
Q9UL42	PNMA2 KIAA0883 MA2	PNMA2_HUMAN
Q96PV4	PNMA5 KIAA1934	PNMA5_HUMAN
Q8WYR1	PIK3R5	PI3R5_HUMAN
Q8WWB5	PIH1D2	PIHD2_HUMAN
Q9UKJ0	PILRB FDFACT PP1551	PILRB_HUMAN
Q96BK5	PINX1 LPTL LPTS	PINX1_HUMAN
Q96J94	PIWIL1 HIWI	PIWL1_HUMAN
Q8NG27	PJA1 RNF70	PJA1_HUMAN
Q9NWT1	PAK1IP1 PIP1 WDR84	PK1IP_HUMAN
Q7Z442	PKD1L2 KIAA1879 PC1L2	PK1L2_HUMAN
Q8NEB9	PIK3C3 VPS34	PK3C3_HUMAN
P42336	PIK3CA	PK3CA_HUMAN
Q96JA3	PLEKHA8 FAPP2	PKHA8_HUMAN
Q96S99	PLEKHF1 APPD LAPF ZFYVE15	PKHF1_HUMAN
Q9H7P9	PLEKHG2	PKHG2_HUMAN
Q86WI1	PKHD1L1	PKHL1_HUMAN
Q6ZWE6	PLEKHM3 PLEKHM1L	PKHM3_HUMAN
Q16513	PKN2 PRK2 PRKCL2	PKN2_HUMAN
Q13835	PKP1	PKP1_HUMAN
Q9Y446	PKP3	PKP3_HUMAN
Q8TCW9	PROKR1 GPR73 PKR1	PKR1_HUMAN
Q8NFJ6	PROKR2 GPR73L1 PKR2	PKR2_HUMAN
Q00722	PLCB2	PLCB2_HUMAN
Q9NUJ7	PLCXD1	PLCX1_HUMAN
O14939	PLD2	PLD2_HUMAN
Q9NYT0	PLEK2	PLEK2_HUMAN
Q15195	PLGLA PLGLA1 PLGP2 PRGA	PLGA_HUMAN
A0PG75	PLSCR5	PLS5_HUMAN
Q13401	PMS2P3 PMS2L3 PMS2L9 PMS5 PMSR3	PM2P3_HUMAN
Q9NPJ4	PNRC2 HSPC208	PNRC2_HUMAN
Q8TEM1	NUP210 KIAA0906 PSEC0245	PO210_HUMAN
Q8NBT0	POC1A WDR51A	POC1A_HUMAN
Q8TC44	POC1B WDR51B	POC1B_HUMAN
O00592	PODXL PCLP PCLP1	PODXL_HUMAN
Q8WVV4	POF1B	POF1B_HUMAN
Q9UQG0	ERVK-11	POK11_HUMAN
P63136	ERVK-25	POK25_HUMAN
P63133	ERVK-8	POK8_HUMAN
P63128	ERVK-9	POK9_HUMAN
Q15166	PON3	PON3_HUMAN
Q6PEZ8	PODNL1 SLRR5B	PONL1_HUMAN
Q9BZ72	PITPNM2 KIAA1457 NIR3	PITM2_HUMAN
Q7Z3Z4	PIWIL4 HIWI2 PIWI	PIWL4_HUMAN
O43164	PJA2 KIAA0438 RNF131	PJA2_HUMAN
Q9UF11	PLEKHB1 EVT1 KPL1 PHR1 PHRET1	PKHB1_HUMAN
Q9H8W4	PLEKHF2 ZFYVE18	PKHF2_HUMAN
Q6ZR37	PLEKHG7	PKHG7_HUMAN
Q7Z736	PLEKHH3	PKHH3_HUMAN
Q8TD55	PLEKHO2 PLEKHQ1 PP9099	PKHO2_HUMAN
P55347	PKNOX1 PREP1	PKNX1_HUMAN
Q99959	PKP2	PKP2_HUMAN
Q5JTB6	PLAC9	PLAC9_HUMAN
Q9UPG8	PLAGL2 KIAA0198	PLAL2_HUMAN
Q15147	PLCB4	PLCB4_HUMAN
O15120	AGPAT2	PLCB_HUMAN
P51178	PLCD1	PLCD1_HUMAN
Q9NRZ5	AGPAT4 UNQ499/PRO1016	PLCD_HUMAN
P19174	PLCG1 PLC1	PLCG1_HUMAN
Q9UPR0	PLCL2 KIAA1092 PLCE2	PLCL2_HUMAN
Q6UQ28	PLET1 C11orf34	PLET1_HUMAN
Q96Q06	PLIN4 KIAA1881	PLIN4_HUMAN
Q00G26	PLIN5 LSDP5 OXPAT PAT-1	PLIN5_HUMAN
Q9H4B4	PLK3 CNK FNK PRK	PLK3_HUMAN
O00444	PLK4 SAK STK18	PLK4_HUMAN
Q496M5	PLK5 PLK5P FG060302	PLK5_HUMAN
Q8N8W4	PNPLA1	PLPL1_HUMAN
Q96AD5	PNPLA2 ATGL FP17548	PLPL2_HUMAN
Q9NST1	PNPLA3 ADPN C22orf20	PLPL3_HUMAN
Q8NBV4	PLPP7 C9orf67 PPAPDC3	PLPP7_HUMAN
Q9NRY7	PLSCR2	PLS2_HUMAN
O43808	SLC25A17 PMP34	PM34_HUMAN
Q969W9	PMEPA1 STAG1 TMEPAI	PMEPA_HUMAN
O15305	PMM2	PMM2_HUMAN
Q15126	PMVK PMKI	PMVK_HUMAN
P22103		PNEU_HUMAN
Q8N490	PNKD KIAA1184 MR1 TAHCCP2 FKSG19 UNQ2491/PRO5778	PNKD_HUMAN
P00491	PNP NP	PNPH_HUMAN
Q9NVS9	PNPO	PNPO_HUMAN
P20264	POU3F3 BRN1 OTF8	PO3F3_HUMAN
P78424	POU6F2 RPF1	PO6F2_HUMAN
Q7Z5L7	PODN SLRR5A UNQ293/PRO332	PODN_HUMAN
P10266	ERVK-10	POK10_HUMAN
Q9WJR5	ERVK-19	POK19_HUMAN
Q6S5H4	POTEB A26B1 POTE15	POTEB_HUMAN
Q6S8J3	POTEE A26C1A POTE2	POTEE_HUMAN
Q12972	PPP1R8 ARD1 NIPP1	PP1R8_HUMAN
Q9NY27	PPP4R2 SBBI57	PP4R2_HUMAN
P13686	ACP5	PPA5_HUMAN
Q9BZG2	ACPT	PPAT_HUMAN
O60925	PFDN1 PFD1	PFD1_HUMAN
Q01813	PFKP PFKF	PFKAP_HUMAN
Q8N328	PGBD3	PGBD3_HUMAN
P35354	PTGS2 COX2	PGH2_HUMAN
Q6PCE3	PGM2L1 BM32A	PGM2L_HUMAN
P15735	PHKG2	PHKG2_HUMAN
P43119	PTGIR PRIPR	PI2R_HUMAN
P48426	PIP4K2A PIP5K2 PIP5K2A	PI42A_HUMAN
Q5T9C9	PIP5KL1	PI5L1_HUMAN
Q8IYJ0	PIANP C12orf53 PANP UNQ828/PRO1755	PIANP_HUMAN
O75925	PIAS1 DDXBP1	PIAS1_HUMAN
Q8N2W9	PIAS4 PIASG	PIAS4_HUMAN
Q9Y2B2	PIGL	PIGL_HUMAN
Q9H3S5	PIGM	PIGM_HUMAN
P57054	PIGP DCRC DSCR5 DSCRC NPD010	PIGP_HUMAN
P01833	PIGR	PIGR_HUMAN
Q96S52	PIGS UNQ1873/PRO4316	PIGS_HUMAN
Q3MUY2	PIGY	PIGY_HUMAN
Q86VD9	PIGZ SMP3	PIGZ_HUMAN
Q86V86	PIM3	PIM3_HUMAN
A0A0B4J2F0	PIGBOS1	PIOS1_HUMAN
P0C851	PIRT	PIRT_HUMAN
Q9BX97	PLVAP FELS PV1	PLVAP_HUMAN
Q9UIW2	PLXNA1 NOV PLXN1	PLXA1_HUMAN
P51805	PLXNA3 PLXN4 SEX	PLXA3_HUMAN
Q9Y4D7	PLXND1 KIAA0620	PLXD1_HUMAN
A8MQ11	PMS2P5 PMS2L5 PMS4 PMS7	PM2P5_HUMAN
Q96T60	PNKP	PNKP_HUMAN
Q86V59	PNMAL1	PNML1_HUMAN
Q9NRX1	PNO1	PNO1_HUMAN
Q01851	POU4F1 BRN3A RDC1	PO4F1_HUMAN
P0DJD8	PGA3	PEPA3_HUMAN
P0DJD7	PGA4	PEPA4_HUMAN
Q5SV97	PERM1 C1orf170	PERM1_HUMAN
Q96FX8	PERP KCP1 KRTCAP1 PIGPC1 THW	PERP_HUMAN
O00623	PEX12 PAF3	PEX12_HUMAN
P40855	PEX19 HK33 PXF OK/SW-cl.22	PEX19_HUMAN
O43933	PEX1	PEX1_HUMAN
Q9UHV9	PFDN2 PFD2 HSPC231	PFD2_HUMAN
P61758	VBP1 PFDN3	PFD3_HUMAN
P17858	PFKL	PFKAL_HUMAN
Q9NXJ5	PGPEP1 PGPI	PGPI_HUMAN
Q96QT6	PHF12 KIAA1523	PHF12_HUMAN
C9JFL3	PHGR1	PHGR1_HUMAN
Q53GA4	PHLDA2 BWR1C HLDA2 IPL TSSC3	PHLA2_HUMAN
Q9Y3A3	MOB4 MOB3 MOBKL3 PHOCN PREI3 CGI-95	PHOCN_HUMAN
Q5SRE7	PHYHD1	PHYD1_HUMAN
P78356	PIP4K2B PIP5K2B	PI42B_HUMAN
P42356	PI4KA PIK4 PIK4CA	PI4KA_HUMAN
Q9HB75	PIDD1 LRDD PIDD	PIDD1_HUMAN
Q9H5I5	PIEZO2 C18orf30 C18orf58 FAM38B	PIEZ2_HUMAN
Q9BRB3	PIGQ GPI1	PIGQ_HUMAN
Q9P1W9	PIM2	PIM2_HUMAN
Q13526	PIN1	PIN1_HUMAN
O15428	PIN1P1 PIN1L	PINL_HUMAN
A2A3N6	PIPSL PSMD4P2	PIPSL_HUMAN
O00625	PIR	PIR_HUMAN
Q9UG56	PISD	PISD_HUMAN
P28069	POU1F1 GHF1 PIT1	PIT1_HUMAN
Q9GZP4	PITHD1 C1orf128 AD039 HT014 PP603	PITH1_HUMAN
Q9BZ71	PITPNM3 NIR1	PITM3_HUMAN
Q8TC59	PIWIL2 HILI	PIWL2_HUMAN
Q7Z3Z3	PIWIL3	PIWL3_HUMAN
Q8TDX9	PKD1L1 UNQ5785/PRO19563	PK1L1_HUMAN
Q7Z443	PKD1L3	PK1L3_HUMAN
Q9P0L9	PKD2L1 PKD2L PKDL TRPP3	PK2L1_HUMAN
P48736	PIK3CG	PK3CG_HUMAN
Q9ULU4	ZMYND8 KIAA1125 PRKCBP1 RACK7	PKCB1_HUMAN
P98161	PKD1	PKD1_HUMAN
Q13563	PKD2 TRPP2	PKD2_HUMAN
